epoch,accuracy,learning_rate,loss,top2_acc,val_accuracy,val_loss,val_top2_acc
0,0.6415322422981262,9.999999974752427e-07,1.5323443412780762,0.8475261330604553,0.6424517631530762,1.1341400146484375,0.8322928547859192
1,0.6431578397750854,9.999999974752427e-07,1.530664324760437,0.8479430079460144,0.6411747932434082,1.1337085962295532,0.8330022692680359
2,0.6425325870513916,9.999999974752427e-07,1.4997912645339966,0.8458172082901001,0.6393303275108337,1.1335817575454712,0.8330022692680359
